LineNumber,OrderId,InitialId,ParentId,Side,Product,DeliveryStart,DeliveryEnd,CreationTime,DeliveryArea,ExecutionRestriction,UserDefinedBlock,LinkedBasketId,RevisionNo,ActionCode,TransactionTime,ValidityTime,Price,Currency,Quantity,QuantityUnit,Volume,VolumeUnit
270,11591805268,11591805268,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 00:15:00+00:00,2021-06-26 00:30:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:05.459000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
271,11591805269,11591805269,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 00:30:00+00:00,2021-06-26 00:45:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:05.459000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
272,11591805270,11591805270,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 01:00:00+00:00,2021-06-26 01:15:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:05.459000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
273,11591805271,11591805271,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 01:15:00+00:00,2021-06-26 01:30:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:05.459000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
274,11591805272,11591805272,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 01:30:00+00:00,2021-06-26 01:45:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:05.459000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
275,11591801756,11591801756,0.0,SELL,XBID_Half_Hour_Power,2021-06-26 18:30:00+00:00,2021-06-26 19:00:00+00:00,2021-06-25 13:00:43.179000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:04:05.742000+00:00,0.0,500.0,EUR,1.0,MAW,0.5,MWH
276,11591805290,11591805290,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 18:15:00+00:00,2021-06-26 18:30:00+00:00,2021-06-25 13:04:05.758000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:05.758000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
277,11591805291,11591805291,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 18:30:00+00:00,2021-06-26 18:45:00+00:00,2021-06-25 13:04:05.758000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:05.758000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
278,11591805292,11591805292,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 18:45:00+00:00,2021-06-26 19:00:00+00:00,2021-06-25 13:04:05.758000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:05.758000+00:00,0.0,500.0,EUR,2.0,MAW,0.5,MWH
279,11591802048,11591802048,0.0,SELL,XBID_Half_Hour_Power,2021-06-26 06:30:00+00:00,2021-06-26 07:00:00+00:00,2021-06-25 13:00:58.639000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:04:06.803000+00:00,0.0,500.0,EUR,0.5,MAW,0.25,MWH
280,11591805451,11591805451,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 06:15:00+00:00,2021-06-26 06:30:00+00:00,2021-06-25 13:04:06.809000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:06.809000+00:00,0.0,500.0,EUR,0.2,MAW,0.05,MWH
281,11591805452,11591805452,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,2021-06-25 13:04:06.809000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:06.809000+00:00,0.0,500.0,EUR,0.5,MAW,0.125,MWH
282,11591805453,11591805453,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 06:45:00+00:00,2021-06-26 07:00:00+00:00,2021-06-25 13:04:06.809000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:06.809000+00:00,0.0,500.0,EUR,0.8,MAW,0.2,MWH
283,11591801786,11591801786,0.0,SELL,XBID_Half_Hour_Power,2021-06-26 07:30:00+00:00,2021-06-26 08:00:00+00:00,2021-06-25 13:00:44.757000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:04:08.946000+00:00,0.0,500.0,EUR,0.6,MAW,0.3,MWH
284,11591802037,11591802037,0.0,SELL,XBID_Half_Hour_Power,2021-06-26 03:00:00+00:00,2021-06-26 03:30:00+00:00,2021-06-25 13:00:58.210000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:04:08.946000+00:00,0.0,500.0,EUR,1.0,MAW,0.5,MWH
285,11591805691,11591805691,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 03:00:00+00:00,2021-06-26 03:15:00+00:00,2021-06-25 13:04:08.979000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:08.979000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
286,11591805692,11591805692,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 03:15:00+00:00,2021-06-26 03:30:00+00:00,2021-06-25 13:04:08.979000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:08.979000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
287,11591805693,11591805693,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 03:30:00+00:00,2021-06-26 03:45:00+00:00,2021-06-25 13:04:08.979000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:08.979000+00:00,0.0,500.0,EUR,0.5,MAW,0.125,MWH
288,11591805694,11591805694,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 07:15:00+00:00,2021-06-26 07:30:00+00:00,2021-06-25 13:04:08.979000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:08.979000+00:00,0.0,500.0,EUR,0.3,MAW,0.075,MWH
289,11591805695,11591805695,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 07:30:00+00:00,2021-06-26 07:45:00+00:00,2021-06-25 13:04:08.979000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:08.979000+00:00,0.0,500.0,EUR,0.6,MAW,0.15,MWH
290,11591805696,11591805696,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,2021-06-25 13:04:08.979000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:08.979000+00:00,0.0,500.0,EUR,0.8,MAW,0.2,MWH
291,11591801771,11591801771,0.0,SELL,XBID_Half_Hour_Power,2021-06-26 09:30:00+00:00,2021-06-26 10:00:00+00:00,2021-06-25 13:00:43.732000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:04:10.014000+00:00,0.0,500.0,EUR,0.1,MAW,0.05,MWH
292,11591801797,11591801797,0.0,SELL,XBID_Half_Hour_Power,2021-06-26 21:00:00+00:00,2021-06-26 21:30:00+00:00,2021-06-25 13:00:45.248000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:04:13.116000+00:00,0.0,500.0,EUR,1.0,MAW,0.5,MWH
293,11591806222,11591806222,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 21:00:00+00:00,2021-06-26 21:15:00+00:00,2021-06-25 13:04:13.146000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:13.146000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
294,11591806223,11591806223,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 21:15:00+00:00,2021-06-26 21:30:00+00:00,2021-06-25 13:04:13.146000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:13.146000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
295,11591806224,11591806224,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 21:30:00+00:00,2021-06-26 21:45:00+00:00,2021-06-25 13:04:13.146000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:13.146000+00:00,0.0,500.0,EUR,0.8,MAW,0.2,MWH
296,11591801757,11591801757,0.0,SELL,XBID_Half_Hour_Power,2021-06-25 23:00:00+00:00,2021-06-25 23:30:00+00:00,2021-06-25 13:00:43.189000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:04:15.154000+00:00,0.0,500.0,EUR,1.0,MAW,0.5,MWH
297,11591807529,11591807529,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,2021-06-25 13:04:25.034000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:25.034000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
298,11591807530,11591807530,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,2021-06-25 13:04:25.034000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:25.034000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
299,11591807531,11591807531,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-25 23:30:00+00:00,2021-06-25 23:45:00+00:00,2021-06-25 13:04:25.034000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:25.034000+00:00,0.0,500.0,EUR,0.8,MAW,0.2,MWH
300,11591808263,11591808263,0.0,BUY,XBID_Quarter_Hour_Power,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,2021-06-25 13:04:35.058000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:35.058000+00:00,0.0,63.0,EUR,10.0,MAW,2.5,MWH
301,11591808264,11591808264,0.0,BUY,XBID_Quarter_Hour_Power,2021-06-25 22:15:00+00:00,2021-06-25 22:30:00+00:00,2021-06-25 13:04:35.058000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:35.058000+00:00,0.0,63.0,EUR,10.0,MAW,2.5,MWH
302,11591808265,11591808265,0.0,BUY,XBID_Quarter_Hour_Power,2021-06-25 22:30:00+00:00,2021-06-25 22:45:00+00:00,2021-06-25 13:04:35.058000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:35.058000+00:00,0.0,-0.01,EUR,10.0,MAW,2.5,MWH
303,11591808266,11591808266,0.0,BUY,XBID_Quarter_Hour_Power,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,2021-06-25 13:04:35.058000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:35.058000+00:00,0.0,63.0,EUR,10.0,MAW,2.5,MWH
304,11591808267,11591808267,0.0,BUY,XBID_Quarter_Hour_Power,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,2021-06-25 13:04:35.058000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:35.058000+00:00,0.0,63.0,EUR,10.0,MAW,2.5,MWH
305,11591808268,11591808268,0.0,BUY,XBID_Quarter_Hour_Power,2021-06-25 23:30:00+00:00,2021-06-25 23:45:00+00:00,2021-06-25 13:04:35.058000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:35.058000+00:00,0.0,63.0,EUR,10.0,MAW,2.5,MWH
306,11591808269,11591808269,0.0,BUY,XBID_Quarter_Hour_Power,2021-06-26 00:00:00+00:00,2021-06-26 00:15:00+00:00,2021-06-25 13:04:35.058000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:35.058000+00:00,0.0,63.0,EUR,10.0,MAW,2.5,MWH
307,11591808270,11591808270,0.0,BUY,XBID_Quarter_Hour_Power,2021-06-26 00:15:00+00:00,2021-06-26 00:30:00+00:00,2021-06-25 13:04:35.058000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:35.058000+00:00,0.0,63.0,EUR,10.0,MAW,2.5,MWH
308,11591808271,11591808271,0.0,BUY,XBID_Quarter_Hour_Power,2021-06-26 00:30:00+00:00,2021-06-26 00:45:00+00:00,2021-06-25 13:04:35.058000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:04:35.058000+00:00,0.0,63.0,EUR,10.0,MAW,2.5,MWH
309,11591798195,11591798195,0.0,SELL,XBID_Hour_Power,2021-06-26 13:00:00+00:00,2021-06-26 14:00:00+00:00,2021-06-25 13:00:13.446000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
310,11591798196,11591798196,0.0,SELL,XBID_Hour_Power,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,2021-06-25 13:00:13.446000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
311,11591798197,11591798197,0.0,SELL,XBID_Hour_Power,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,2021-06-25 13:00:13.446000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
312,11591798198,11591798198,0.0,SELL,XBID_Hour_Power,2021-06-26 19:00:00+00:00,2021-06-26 20:00:00+00:00,2021-06-25 13:00:13.446000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
313,11591798301,11591798301,0.0,SELL,XBID_Hour_Power,2021-06-26 15:00:00+00:00,2021-06-26 16:00:00+00:00,2021-06-25 13:00:13.768000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
314,11591798302,11591798302,0.0,SELL,XBID_Hour_Power,2021-06-26 14:00:00+00:00,2021-06-26 15:00:00+00:00,2021-06-25 13:00:13.768000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
315,11591798685,11591798685,0.0,SELL,XBID_Hour_Power,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,2021-06-25 13:00:15.966000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
316,11591798686,11591798686,0.0,SELL,XBID_Hour_Power,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,2021-06-25 13:00:15.966000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
317,11591798687,11591798687,0.0,SELL,XBID_Hour_Power,2021-06-26 00:00:00+00:00,2021-06-26 01:00:00+00:00,2021-06-25 13:00:15.966000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
318,11591798688,11591798688,0.0,SELL,XBID_Hour_Power,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,2021-06-25 13:00:15.966000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
319,11591798689,11591798689,0.0,SELL,XBID_Hour_Power,2021-06-26 02:00:00+00:00,2021-06-26 03:00:00+00:00,2021-06-25 13:00:15.966000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
320,11591798690,11591798690,0.0,SELL,XBID_Hour_Power,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,2021-06-25 13:00:15.966000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
321,11591798691,11591798691,0.0,SELL,XBID_Hour_Power,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,2021-06-25 13:00:15.966000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
322,11591798692,11591798692,0.0,SELL,XBID_Hour_Power,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,2021-06-25 13:00:15.966000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
323,11591798721,11591798721,0.0,SELL,XBID_Hour_Power,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,2021-06-25 13:00:16.252000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
324,11591798722,11591798722,0.0,SELL,XBID_Hour_Power,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,2021-06-25 13:00:16.252000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
325,11591798901,11591798901,0.0,SELL,XBID_Hour_Power,2021-06-26 12:00:00+00:00,2021-06-26 13:00:00+00:00,2021-06-25 13:00:17.065000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
326,11591798902,11591798902,0.0,SELL,XBID_Hour_Power,2021-06-26 11:00:00+00:00,2021-06-26 12:00:00+00:00,2021-06-25 13:00:17.065000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
327,11591799558,11591799558,0.0,SELL,XBID_Hour_Power,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,2021-06-25 13:00:20.918000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
328,11591799561,11591799561,0.0,BUY,XBID_Hour_Power,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
329,11591799562,11591799562,0.0,SELL,XBID_Hour_Power,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
330,11591799563,11591799563,0.0,BUY,XBID_Hour_Power,2021-06-26 00:00:00+00:00,2021-06-26 01:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
331,11591799564,11591799564,0.0,SELL,XBID_Hour_Power,2021-06-26 00:00:00+00:00,2021-06-26 01:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
332,11591799565,11591799565,0.0,BUY,XBID_Hour_Power,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
333,11591799566,11591799566,0.0,SELL,XBID_Hour_Power,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,2.0,MAW,2.0,MWH
334,11591799567,11591799567,0.0,BUY,XBID_Hour_Power,2021-06-26 02:00:00+00:00,2021-06-26 03:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
335,11591799568,11591799568,0.0,SELL,XBID_Hour_Power,2021-06-26 02:00:00+00:00,2021-06-26 03:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,2.0,MAW,2.0,MWH
336,11591799569,11591799569,0.0,BUY,XBID_Hour_Power,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
337,11591799570,11591799570,0.0,SELL,XBID_Hour_Power,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
338,11591799571,11591799571,0.0,BUY,XBID_Hour_Power,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
339,11591799572,11591799572,0.0,SELL,XBID_Hour_Power,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
340,11591799573,11591799573,0.0,BUY,XBID_Hour_Power,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
341,11591799574,11591799574,0.0,SELL,XBID_Hour_Power,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
342,11591799575,11591799575,0.0,BUY,XBID_Hour_Power,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
343,11591799576,11591799576,0.0,SELL,XBID_Hour_Power,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
344,11591799577,11591799577,0.0,BUY,XBID_Hour_Power,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
345,11591799578,11591799578,0.0,SELL,XBID_Hour_Power,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
346,11591799579,11591799579,0.0,BUY,XBID_Hour_Power,2021-06-26 11:00:00+00:00,2021-06-26 12:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
347,11591799580,11591799580,0.0,SELL,XBID_Hour_Power,2021-06-26 11:00:00+00:00,2021-06-26 12:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
348,11591799581,11591799581,0.0,BUY,XBID_Hour_Power,2021-06-26 12:00:00+00:00,2021-06-26 13:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
349,11591799582,11591799582,0.0,SELL,XBID_Hour_Power,2021-06-26 12:00:00+00:00,2021-06-26 13:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
350,11591799583,11591799583,0.0,BUY,XBID_Hour_Power,2021-06-26 13:00:00+00:00,2021-06-26 14:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
351,11591799584,11591799584,0.0,SELL,XBID_Hour_Power,2021-06-26 13:00:00+00:00,2021-06-26 14:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
352,11591799585,11591799585,0.0,BUY,XBID_Hour_Power,2021-06-26 14:00:00+00:00,2021-06-26 15:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
353,11591799586,11591799586,0.0,SELL,XBID_Hour_Power,2021-06-26 14:00:00+00:00,2021-06-26 15:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
354,11591799587,11591799587,0.0,BUY,XBID_Hour_Power,2021-06-26 15:00:00+00:00,2021-06-26 16:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
355,11591799588,11591799588,0.0,SELL,XBID_Hour_Power,2021-06-26 15:00:00+00:00,2021-06-26 16:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
356,11591799589,11591799589,0.0,BUY,XBID_Hour_Power,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
357,11591799590,11591799590,0.0,SELL,XBID_Hour_Power,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,2.0,MAW,2.0,MWH
358,11591799591,11591799591,0.0,BUY,XBID_Hour_Power,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
359,11591799592,11591799592,0.0,SELL,XBID_Hour_Power,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,2.0,MAW,2.0,MWH
360,11591799593,11591799593,0.0,BUY,XBID_Hour_Power,2021-06-26 19:00:00+00:00,2021-06-26 20:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
