,OrderId,TransactionTime,ActionCode,Side,DeliveryStart,DeliveryEnd,Price,Volume,Comments
3,11594192331,2021-06-26 13:50:44.455000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,5.0,
4,11594192331,2021-06-26 13:50:44.455000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,5.0,
5,11594192331,2021-06-26 13:50:44.455000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,5.0,
6,11594192331,2021-06-26 13:50:44.455000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,5.0,
7,11594192331,2021-06-26 13:50:44.455000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,5.0,
8,11594192331,2021-06-26 13:50:44.455000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,5.0,
9,11594192331,2021-06-26 13:50:44.455000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,5.0,
10,11594192331,2021-06-26 13:50:44.455000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,3.0,
11,11594200408,2021-06-26 13:50:44.455000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
12,11594200408,2021-06-26 13:50:44.455000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
13,11594200408,2021-06-26 13:50:44.455000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
14,11594200408,2021-06-26 13:50:44.455000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
15,11594200408,2021-06-26 13:50:44.455000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
16,11594200408,2021-06-26 13:50:44.455000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
17,11594200408,2021-06-26 13:50:44.455000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
18,11594200408,2021-06-26 13:50:44.455000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
19,11594200408,2021-06-26 13:50:44.455000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,3.0,
20,11594191998,2021-06-26 13:51:54.493000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.6,0.20000000000000018,
21,11594198191,2021-06-26 13:52:08.647000+00:00,P,SELL,2021-06-26 15:00:00+00:00,2021-06-26 15:15:00+00:00,50.5,0.32499999999999996,
22,11594202800,2021-06-26 13:52:08.647000+00:00,M,BUY,2021-06-26 15:00:00+00:00,2021-06-26 15:15:00+00:00,54.68,0.325,
23,11594199184,2021-06-26 13:52:31.055000+00:00,P,BUY,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,81.41,6.6,
24,11594204816,2021-06-26 13:53:09.643000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,53.33,0.07500000000000018,
25,11594204816,2021-06-26 13:53:09.643000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,53.33,0.25,
26,11594204816,2021-06-26 13:53:09.643000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,53.33,0.24999999999999978,
27,11594204816,2021-06-26 13:53:09.643000+00:00,M,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,53.33,1.925,
28,11594197559,2021-06-26 13:53:36.383000+00:00,M,SELL,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,84.8,0.1,
29,11594203728,2021-06-26 13:54:18.097000+00:00,M,BUY,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,81.41,10.0,
30,11594186316,2021-06-26 13:56:10.340000+00:00,M,SELL,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,81.9,0.1,
31,11594209978,2021-06-26 13:58:12.106000+00:00,M,BUY,2021-06-26 15:00:00+00:00,2021-06-26 16:00:00+00:00,53.51,5.0,
32,11594216259,2021-06-26 13:58:12.106000+00:00,P,SELL,2021-06-26 15:00:00+00:00,2021-06-26 16:00:00+00:00,53.0,5.0,
33,11594216259,2021-06-26 13:58:12.106000+00:00,M,SELL,2021-06-26 15:00:00+00:00,2021-06-26 16:00:00+00:00,53.0,10.0,
34,11594192331,2021-06-26 13:58:44.753000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,5.0,
35,11594192331,2021-06-26 13:58:44.753000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,5.0,
36,11594192331,2021-06-26 13:58:44.753000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,5.0,
37,11594192331,2021-06-26 13:58:44.753000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,5.0,
38,11594192331,2021-06-26 13:58:44.753000+00:00,M,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,69.15,4.0,
39,11594217182,2021-06-26 13:58:44.753000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
40,11594217182,2021-06-26 13:58:44.753000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
41,11594217182,2021-06-26 13:58:44.753000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
42,11594217182,2021-06-26 13:58:44.753000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
43,11594217182,2021-06-26 13:58:44.753000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,4.0,
44,11594217182,2021-06-26 13:58:44.753000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
45,11594217182,2021-06-26 13:58:44.753000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
46,11594217182,2021-06-26 13:58:44.753000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,5.0,
47,11594217182,2021-06-26 13:58:44.753000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.02,4.0,
48,11594217193,2021-06-26 13:58:51.655000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,70.6,1.5,
49,11594218116,2021-06-26 13:59:13.342000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.31,15.0,
50,11594218116,2021-06-26 13:59:13.342000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.31,1.0,
51,11594218116,2021-06-26 13:59:13.342000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,68.31,1.5,
52,11594219048,2021-06-26 13:59:41.984000+00:00,M,SELL,2021-06-26 15:00:00+00:00,2021-06-26 16:00:00+00:00,53.5,5.0,
53,11594219519,2021-06-26 13:59:55.242000+00:00,P,SELL,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,85.2,5.0,
54,11594219519,2021-06-26 13:59:55.242000+00:00,P,SELL,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,85.2,5.0,
55,11594219519,2021-06-26 13:59:55.242000+00:00,P,SELL,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,85.2,8.0,
56,11594219519,2021-06-26 13:59:55.242000+00:00,P,SELL,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,85.2,0.3999999999999986,
57,11594219519,2021-06-26 13:59:55.242000+00:00,P,SELL,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,85.2,0.20000000000000284,
0,11594211894,2021-06-26 14:01:09.178000+00:00,M,SELL,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,83.5,0.1,
1,11594108782,2021-06-26 14:01:17.266000+00:00,M,BUY,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,86.65,1.0,
2,11594225731,2021-06-26 14:01:59.793000+00:00,M,SELL,2021-06-26 16:45:00+00:00,2021-06-26 17:00:00+00:00,89.35,0.5,
3,11594225997,2021-06-26 14:02:00.123000+00:00,M,SELL,2021-06-26 16:45:00+00:00,2021-06-26 17:00:00+00:00,89.31,0.5,
4,11594113343,2021-06-26 14:02:44.914000+00:00,P,BUY,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,60.0,0.5,
5,11594126755,2021-06-26 14:02:44.914000+00:00,P,BUY,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,55.2,0.5,
6,11594228004,2021-06-26 14:02:44.914000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,61.01,2.0,
7,11594228008,2021-06-26 14:02:44.914000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,49.61,0.5,
8,11594228009,2021-06-26 14:02:44.914000+00:00,M,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,61.01,2.0,
9,11594228010,2021-06-26 14:02:44.914000+00:00,M,SELL,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,60.0,0.5,
10,11594228011,2021-06-26 14:02:44.914000+00:00,M,SELL,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,55.2,0.5,
11,11594228012,2021-06-26 14:02:44.914000+00:00,P,SELL,2021-06-26 16:45:00+00:00,2021-06-26 17:00:00+00:00,90.8,0.2,
12,11594228012,2021-06-26 14:02:44.914000+00:00,M,SELL,2021-06-26 16:45:00+00:00,2021-06-26 17:00:00+00:00,90.8,0.3,
13,11594113343,2021-06-26 14:02:45.017000+00:00,P,BUY,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,60.0,0.5,
14,11594126755,2021-06-26 14:02:45.017000+00:00,M,BUY,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,55.2,0.5,
15,11594228017,2021-06-26 14:02:45.017000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,47.59,0.09999999999999998,
16,11594228017,2021-06-26 14:02:45.017000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,47.59,0.025000000000000022,
17,11594228017,2021-06-26 14:02:45.017000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,47.59,0.04999999999999999,
18,11594228017,2021-06-26 14:02:45.017000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,47.59,0.325,
19,11594228018,2021-06-26 14:02:45.017000+00:00,M,SELL,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,57.98,0.5,
20,11594228019,2021-06-26 14:02:45.017000+00:00,M,SELL,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,53.18,0.5,
21,11594228020,2021-06-26 14:02:45.017000+00:00,M,SELL,2021-06-26 16:45:00+00:00,2021-06-26 17:00:00+00:00,88.78,0.5,
22,11594228016,2021-06-26 14:02:45.263000+00:00,M,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,61.01,2.0,
23,11594228043,2021-06-26 14:02:45.263000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,61.01,2.0,
24,11594225960,2021-06-26 14:02:50.735000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.49,7.8,
25,11594212488,2021-06-26 14:02:59+00:00,M,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.8,1.6,
26,11594225960,2021-06-26 14:02:59+00:00,M,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.49,2.2,
27,11594228582,2021-06-26 14:03:20.230000+00:00,M,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,60.3,4.0,
28,11594229665,2021-06-26 14:03:20.230000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,60.3,4.0,
29,11594113343,2021-06-26 14:03:20.323000+00:00,P,BUY,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,60.0,0.775,
30,11594124657,2021-06-26 14:03:20.323000+00:00,P,BUY,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,55.0,0.7749999999999999,
31,11594229665,2021-06-26 14:03:20.323000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,60.3,3.1000000000000014,
32,11594229671,2021-06-26 14:03:20.323000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,49.61,0.025000000000000022,
33,11594229671,2021-06-26 14:03:20.323000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,49.61,0.75,
34,11594229672,2021-06-26 14:03:20.323000+00:00,M,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,60.3,3.1,
35,11594229673,2021-06-26 14:03:20.323000+00:00,M,SELL,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,60.0,0.775,
36,11594229674,2021-06-26 14:03:20.323000+00:00,M,SELL,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,55.0,0.775,
37,11594229675,2021-06-26 14:03:20.323000+00:00,P,SELL,2021-06-26 16:45:00+00:00,2021-06-26 17:00:00+00:00,90.72,0.275,
38,11594229675,2021-06-26 14:03:20.323000+00:00,M,SELL,2021-06-26 16:45:00+00:00,2021-06-26 17:00:00+00:00,90.72,0.5,
39,11594113343,2021-06-26 14:03:20.327000+00:00,P,BUY,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,60.0,0.725,
40,11594113343,2021-06-26 14:03:20.327000+00:00,P,BUY,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,60.0,0.04999999999999982,
41,11594124657,2021-06-26 14:03:20.327000+00:00,P,BUY,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,55.0,0.7750000000000001,
42,11594229665,2021-06-26 14:03:20.327000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,60.3,3.099999999999998,
43,11594229676,2021-06-26 14:03:20.327000+00:00,M,BUY,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,60.3,3.1,
44,11594229677,2021-06-26 14:03:20.327000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,47.59,0.775,
45,11594229678,2021-06-26 14:03:20.327000+00:00,P,SELL,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,57.98,0.725,
46,11594229678,2021-06-26 14:03:20.327000+00:00,M,SELL,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,57.98,0.05,
47,11594229679,2021-06-26 14:03:20.327000+00:00,M,SELL,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,52.98,0.775,
48,11594113343,2021-06-26 14:03:20.328000+00:00,P,BUY,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,60.0,1.0000000000000002,
49,11594124657,2021-06-26 14:03:20.328000+00:00,P,BUY,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,55.0,0.45,
50,11594124657,2021-06-26 14:03:20.328000+00:00,P,BUY,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,55.0,0.55,
51,11594229681,2021-06-26 14:03:20.328000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,47.61,0.975,
52,11594229681,2021-06-26 14:03:20.328000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,47.61,0.025,
53,11594229682,2021-06-26 14:03:20.328000+00:00,M,SELL,2021-06-26 16:15:00+00:00,2021-06-26 16:30:00+00:00,58.0,1.0,
54,11594229683,2021-06-26 14:03:20.328000+00:00,P,SELL,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,53.0,0.44999999999999996,
55,11594229683,2021-06-26 14:03:20.328000+00:00,M,SELL,2021-06-26 16:30:00+00:00,2021-06-26 16:45:00+00:00,53.0,0.55,
56,11594235368,2021-06-26 14:05:59.117000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,47.9,0.1,
57,11594235368,2021-06-26 14:05:59.117000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,47.9,0.15,
58,11594235369,2021-06-26 14:05:59.242000+00:00,P,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,47.9,0.29999999999999993,
59,11594235369,2021-06-26 14:05:59.242000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,47.9,0.525,
60,11594235462,2021-06-26 14:06:08.923000+00:00,M,SELL,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,48.9,1.075,
61,11594236593,2021-06-26 14:06:08.923000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,49.0,0.4750000000000001,
62,11594236593,2021-06-26 14:06:08.923000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,49.0,0.25,
63,11594236593,2021-06-26 14:06:08.923000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,49.0,1.075,
64,11594236593,2021-06-26 14:06:08.923000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,49.0,0.6499999999999999,
65,11594236593,2021-06-26 14:06:08.923000+00:00,M,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,49.0,0.05,
66,11594237305,2021-06-26 14:06:16.612000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.02,1.0,
67,11594237305,2021-06-26 14:06:16.612000+00:00,M,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.02,4.0,
68,11594238031,2021-06-26 14:06:54.566000+00:00,M,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.7,0.2,
69,11594239037,2021-06-26 14:06:54.832000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,86.96,0.9000000000000001,
70,11594245448,2021-06-26 14:08:33.286000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,86.96,0.9,
71,11594248285,2021-06-26 14:08:42.327000+00:00,M,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.46,5.0,
72,11594251155,2021-06-26 14:09:32.821000+00:00,M,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.5,0.1,
73,11594251326,2021-06-26 14:09:32.821000+00:00,P,BUY,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.6,5.0,
74,11594251326,2021-06-26 14:09:32.821000+00:00,P,BUY,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.6,5.0,
75,11594251326,2021-06-26 14:09:32.821000+00:00,P,BUY,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.6,5.0,
76,11594251326,2021-06-26 14:09:32.821000+00:00,P,BUY,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.6,0.7999999999999998,
77,11594251326,2021-06-26 14:09:32.821000+00:00,P,BUY,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.6,3.2,
78,11594251326,2021-06-26 14:09:32.821000+00:00,P,BUY,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.6,0.09999999999999998,
79,11594251326,2021-06-26 14:09:32.821000+00:00,M,BUY,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,83.6,0.9,
0,11593124673,2021-06-26 14:10:02.939000+00:00,M,BUY,2021-06-26 17:00:00+00:00,2021-06-26 17:15:00+00:00,66.64,1.25,
1,11594252858,2021-06-26 14:10:02.939000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 17:15:00+00:00,66.64,1.25,
2,11594252858,2021-06-26 14:10:04.739000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 17:15:00+00:00,66.64,1.25,
3,11594252963,2021-06-26 14:10:04.739000+00:00,M,BUY,2021-06-26 17:00:00+00:00,2021-06-26 17:15:00+00:00,66.64,1.25,
4,11593124674,2021-06-26 14:10:06.154000+00:00,M,BUY,2021-06-26 17:15:00+00:00,2021-06-26 17:30:00+00:00,66.64,1.25,
5,11594253036,2021-06-26 14:10:06.154000+00:00,M,SELL,2021-06-26 17:15:00+00:00,2021-06-26 17:30:00+00:00,66.64,1.25,
6,11594241644,2021-06-26 14:10:06.906000+00:00,P,BUY,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,81.69,5.0,
7,11594253127,2021-06-26 14:10:10.613000+00:00,M,BUY,2021-06-26 17:15:00+00:00,2021-06-26 17:30:00+00:00,66.64,1.25,
8,11594253257,2021-06-26 14:10:10.613000+00:00,M,SELL,2021-06-26 17:15:00+00:00,2021-06-26 17:30:00+00:00,66.64,1.25,
9,11594202729,2021-06-26 14:10:47.504000+00:00,P,BUY,2021-06-26 19:00:00+00:00,2021-06-26 20:00:00+00:00,69.07,9.2,
10,11594255223,2021-06-26 14:10:47.504000+00:00,M,SELL,2021-06-26 19:00:00+00:00,2021-06-26 20:00:00+00:00,69.0,9.2,
11,11594255736,2021-06-26 14:10:56.093000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,2.0,
12,11594255736,2021-06-26 14:10:56.093000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.0,
13,11594255736,2021-06-26 14:10:56.093000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,3.0,
14,11594255736,2021-06-26 14:10:56.093000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,0.8999999999999986,
15,11594255736,2021-06-26 14:10:56.093000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.0,
16,11594255736,2021-06-26 14:10:56.093000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.0,
17,11594255736,2021-06-26 14:10:56.093000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.0,
18,11594255736,2021-06-26 14:10:56.093000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.0,
19,11594255736,2021-06-26 14:10:56.093000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.000000000000002,
20,11594255736,2021-06-26 14:10:56.093000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.0,
21,11594255736,2021-06-26 14:10:56.093000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.0,
22,11594255736,2021-06-26 14:10:56.093000+00:00,M,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,4.1,
23,11594256076,2021-06-26 14:11:01.884000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,0.8999999999999986,
24,11594256076,2021-06-26 14:11:01.884000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.0,
25,11594256076,2021-06-26 14:11:01.884000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.0,
26,11594256076,2021-06-26 14:11:01.884000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.0,
27,11594256076,2021-06-26 14:11:01.884000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,5.0,
28,11594256076,2021-06-26 14:11:01.884000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,0.10000000000000142,
29,11594256076,2021-06-26 14:11:01.884000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,1.0,
30,11594256076,2021-06-26 14:11:01.884000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,82.0,10.600000000000001,
31,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,4.9,
32,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,0.1,
33,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,5.0,
34,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,2.4,
35,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,2.6,
36,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,5.0,
37,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,2.4,
38,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,2.6,
39,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,5.0,
40,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,2.4,
41,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,2.6,
42,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,5.0,
43,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,2.4,
44,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,2.6,
45,11594257001,2021-06-26 14:11:22.400000+00:00,P,SELL,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,85.8,5.0,
